customer_id,credit_score_band,utilization_pct,delinquency_count_12mo,account_age_months,default_label,credit_profile_note
acct_0009273,good,0.429,2,94,0,"Good band, 42.9% utilization, 2 delinquencies, no defaults."
acct_0009274,fair,0.276,12,236,0,"Fair band at 27.6% utilization, 12 delinquencies, no defaults."
acct_0009275,fair,0.797,0,57,0,"Fair band with 79.7% utilization, no delinquencies, no defaults."
acct_0009276,excellent,0.439,2,31,0,"Excellent band with 43.9% utilization, 2 delinquencies, and no default."
acct_0009277,good,0.446,5,233,0,"Good band with 44.6% utilization, 5 delinquencies, and no default."
acct_0009278,poor,0.882,5,66,0,"Poor band with 88.2% utilization, 5 delinquencies, and no default."
acct_0009279,excellent,0.36,6,141,0,"Excellent band with 36% utilization, 6 delinquencies, and no default."
acct_0009280,fair,0.857,8,176,1,"Fair band with 85.7% utilization, 8 delinquencies, and defaulted."
acct_0009281,poor,0.661,10,28,0,"Poor band with 66.1% utilization, 10 delinquencies, and no default."
acct_0009282,excellent,0.312,5,171,0,"Excellent band with 31.2% utilization, 5 delinquencies, and no default."
acct_0009283,good,0.615,4,173,0,"Good band with 61.5% utilization, 4 delinquencies, and no default."
acct_0009284,fair,0.708,0,64,0,"Fair band with 70.8% utilization, no delinquencies, and no default."
acct_0009285,good,0.567,2,59,0,"Good band with 56.7% utilization, 2 delinquencies, and no default."
acct_0009286,good,0.209,4,104,0,"Good band with 20.9% utilization, 4 delinquencies, and no default."
acct_0009287,good,0.309,10,162,0,"Good band with 30.9% utilization, 10 delinquencies, and no default."
acct_0009288,fair,0.383,11,154,0,"Fair band with 38.3% utilization, 11 delinquencies, and no default."
acct_0009289,good,0.264,7,59,0,"Good band with 26.4% utilization, 7 delinquencies, and no default."
acct_0009290,fair,0.482,6,11,0,"Fair band with 48.2% utilization, 6 delinquencies, and no default."
acct_0009291,fair,0.575,8,44,1,"Fair band with 57.5% utilization, 8 delinquencies, and defaulted."
acct_0009292,excellent,0.119,3,234,0,"Excellent band with 11.9% utilization, 3 delinquencies, and no default."
acct_0009293,poor,0.559,11,199,1,"Poor band with 55.9% utilization, 11 delinquencies, and defaulted."
acct_0009294,excellent,0.175,1,238,0,"Excellent band with 17.5% utilization, 1 delinquency, and no default."
acct_0009295,excellent,0.2,0,34,0,"Excellent band with 20% utilization, no delinquencies, and no default."
acct_0009296,fair,0.693,1,6,0,"Fair band with 69.3% utilization, 1 delinquency, and no default."
acct_0009297,excellent,0.049,7,239,0,"Excellent band with 4.9% utilization, 7 delinquencies, and no default."
acct_0009298,good,0.139,7,76,0,"Good band with 13.9% utilization, 7 delinquencies, and no default."
acct_0009299,good,0.514,7,99,0,"Good band with 51.4% utilization, 7 delinquencies, and no default."
acct_0009300,fair,0.315,12,69,1,"Fair band with 31.5% utilization, 12 delinquencies, and defaulted."
acct_0009301,fair,0.043,11,102,0,"Fair band, 4.3% utilization, 11 delinquencies, no default."
acct_0009302,poor,0.565,9,106,1,"Poor band, 56.5% utilization, 9 delinquencies, defaulted."
acct_0009303,fair,0.005,11,56,0,"Fair band, 0.5% utilization, 11 delinquencies, no default."
acct_0009304,good,0.052,9,43,0,"Good band, 5.2% utilization, 9 delinquencies, no default."
acct_0009305,excellent,0.05,7,90,0,"Excellent band, 5% utilization, 7 delinquencies, no default."
acct_0009306,fair,0.739,6,208,0,"Fair band, 73.9% utilization, 6 delinquencies, no default."
acct_0009307,good,0.512,2,128,1,"Good band, 51.2% utilization, 2 delinquencies, defaulted."
acct_0009308,fair,0.744,1,46,0,"Fair band, 74.4% utilization, 1 delinquency, no default."
acct_0009309,good,0.046,11,85,0,"Good band, 4.6% utilization, 11 delinquencies, no default."
acct_0009310,excellent,0.609,2,233,0,"Excellent band, 60.9% utilization, 2 delinquencies, no default."
acct_0009311,poor,0.611,10,147,0,"Poor band, 61.1% utilization, 10 delinquencies, no default."
acct_0009312,poor,0.518,12,19,1,"Poor band, 51.8% utilization, 12 delinquencies, defaulted."
acct_0009313,good,0.559,2,89,0,"Good band, 55.9% utilization, 2 delinquencies, no default."
acct_0009314,fair,0.49,8,137,0,"Fair band, 49% utilization, 8 delinquencies, no default."
acct_0009315,fair,0.924,3,176,1,"Fair band, 92.4% utilization, 3 delinquencies, defaulted."
acct_0009316,poor,0.827,8,73,0,"Poor band, 82.7% utilization, 8 delinquencies, no default."
acct_0009317,poor,0.671,9,35,0,"Poor band, 67.1% utilization, 9 delinquencies, no default."
acct_0009318,fair,0.773,8,108,0,"Fair band, 77.3% utilization, 8 delinquencies, no default."
acct_0009319,fair,0.866,5,100,0,"Fair band, 86.6% utilization, 5 delinquencies, no default."
acct_0009320,excellent,0.195,7,236,0,"Excellent band, 19.5% utilization, 7 delinquencies, no default."
acct_0009321,good,0.247,12,193,0,"Good band, 24.7% utilization, 12 delinquencies, no default."
acct_0009322,poor,0.947,8,125,0,"Poor band, 94.7% utilization, 8 delinquencies, no default."
acct_0009323,fair,0.522,12,118,0,"Fair band, 52.2% utilization, 12 delinquencies, no default."
acct_0009324,excellent,0.15,4,83,0,"Excellent band, 15% utilization, 4 delinquencies, no default."
acct_0009325,poor,0.902,6,138,1,"Poor band, 90.2% utilization, 6 delinquencies, defaulted."
acct_0009326,poor,0.959,6,237,1,"Poor band, 95.9% utilization, 6 delinquencies, and has defaulted."
acct_0009327,excellent,0.194,1,121,0,"Excellent band, 19.4% utilization, 1 delinquency, and has not defaulted."
acct_0009328,good,0.594,7,222,0,"Good band, 59.4% utilization, 7 delinquencies, and has not defaulted."
acct_0009329,excellent,0.23,2,178,0,"Excellent band, 23% utilization, 2 delinquencies, and has not defaulted."
acct_0009330,good,0.188,10,144,0,"Good band, 18.8% utilization, 10 delinquencies, and has not defaulted."
acct_0009331,good,0.41,0,14,0,"Good band, 41% utilization, no delinquencies, and has not defaulted."
acct_0009332,excellent,0.015,4,22,0,"Excellent band, 1.5% utilization, 4 delinquencies, and has not defaulted."
acct_0009333,fair,0.031,12,36,0,"Fair band, 3.1% utilization, 12 delinquencies, and has not defaulted."
acct_0009334,good,0.251,5,82,0,"Good band, 25.1% utilization, 5 delinquencies, and has not defaulted."
acct_0009335,poor,0.749,6,40,1,"Poor band, 74.9% utilization, 6 delinquencies, and has defaulted."
acct_0009336,fair,0.388,9,28,1,"Fair band, 38.8% utilization, 9 delinquencies, and has defaulted."
acct_0009337,excellent,0.311,1,199,0,"Excellent band, 31.1% utilization, 1 delinquency, and has not defaulted."
acct_0009338,fair,0.645,8,116,0,"Fair band, 64.5% utilization, 8 delinquencies, and has not defaulted."
acct_0009339,fair,0.693,10,227,1,"Fair band, 69.3% utilization, 10 delinquencies, and has defaulted."
acct_0009340,good,0.432,10,161,0,"Good band, 43.2% utilization, 10 delinquencies, and has not defaulted."
acct_0009341,fair,0.789,8,125,0,"Fair band, 78.9% utilization, 8 delinquencies, and has not defaulted."
acct_0009342,fair,0.682,4,40,1,"Fair band, 68.2% utilization, 4 delinquencies, and has defaulted."
acct_0009343,good,0.874,0,231,0,"Good band, 87.4% utilization, no delinquencies, and has not defaulted."
acct_0009344,excellent,0.258,2,194,0,"Excellent band, 25.8% utilization, 2 delinquencies, and has not defaulted."
acct_0009345,fair,0.258,11,141,0,"Fair band, 25.8% utilization, 11 delinquencies, and has not defaulted."
acct_0009346,poor,0.891,7,10,0,"Poor band, 89.1% utilization, 7 delinquencies, and has not defaulted."
acct_0009347,good,0.855,1,72,0,"Good band, 85.5% utilization, 1 delinquency, and has not defaulted."
acct_0009348,excellent,0.41,0,41,0,"Excellent band, 41% utilization, no delinquencies, and has not defaulted."
acct_0009349,poor,0.833,8,61,1,"Poor band, 83.3% utilization, 8 delinquencies, and has defaulted."
acct_0009350,good,0.671,2,95,0,"Good band, 67.1% utilization, 2 delinquencies, and has not defaulted."
acct_0009351,good,0.599,3,98,0,"Good band, 59.9% utilization, 3 delinquencies, no default."
acct_0009352,fair,0.503,11,18,0,"Fair band, 50.3% utilization, 11 delinquencies, no default."
acct_0009353,fair,0.317,10,81,0,"Fair band, 31.7% utilization, 10 delinquencies, no default."
acct_0009354,good,0.313,6,129,0,"Good band, 31.3% utilization, 6 delinquencies, no default."
acct_0009355,fair,0.134,8,38,0,"Fair band, 13.4% utilization, 8 delinquencies, no default."
acct_0009356,fair,0.358,10,203,0,"Fair band, 35.8% utilization, 10 delinquencies, no default."
acct_0009357,good,0.044,7,16,1,"Good band, 4.4% utilization, 7 delinquencies, defaulted."
acct_0009358,good,0.534,0,193,0,"Good band, 53.4% utilization, 0 delinquencies, no default."
acct_0009359,excellent,0.517,4,233,0,"Excellent band, 51.7% utilization, 4 delinquencies, no default."
acct_0009360,good,0.651,7,151,0,"Good band, 65.1% utilization, 7 delinquencies, no default."
acct_0009361,poor,0.931,12,112,1,"Poor band, 93.1% utilization, 12 delinquencies, defaulted."
acct_0009362,fair,0.486,12,19,1,"Fair band, 48.6% utilization, 12 delinquencies, defaulted."
acct_0009363,good,0.703,0,192,0,"Good band, 70.3% utilization, 0 delinquencies, no default."
acct_0009364,good,0.088,3,31,0,"Good band, 8.8% utilization, 3 delinquencies, no default."
acct_0009365,poor,0.701,11,76,0,"Poor band, 70.1% utilization, 11 delinquencies, no default."
acct_0009366,good,0.291,0,7,0,"Good band, 29.1% utilization, 0 delinquencies, no default."
acct_0009367,poor,0.778,11,10,1,"Poor band, 77.8% utilization, 11 delinquencies, defaulted."
acct_0009368,good,0.09,8,47,0,"Good band, 9.0% utilization, 8 delinquencies, no default."
acct_0009369,excellent,0.348,7,105,0,"Excellent band, 34.8% utilization, 7 delinquencies, no default."
acct_0009370,excellent,0.095,0,118,0,"Excellent band, 9.5% utilization, 0 delinquencies, no default."
acct_0009371,fair,0.079,7,0,0,"Fair band, 7.9% utilization, 7 delinquencies, no default."
acct_0009372,excellent,0.085,0,170,0,"Excellent band, 8.5% utilization, 0 delinquencies, no default."
acct_0009373,good,0.71,2,82,0,"Good band, 71.0% utilization, 2 delinquencies, no default."
acct_0009374,poor,0.675,6,42,0,"Poor band, 67.5% utilization, 6 delinquencies, no default."
acct_0009375,fair,0.351,10,197,0,"Fair band, 35.1% utilization, 10 delinquencies, no default."
acct_0009376,good,0.332,8,226,0,"Good band with 33.2% utilization, 8 delinquencies, and no defaults."
acct_0009377,fair,0.202,10,170,0,"Fair band with 20.2% utilization, 10 delinquencies, and no defaults."
acct_0009378,fair,0.86,8,225,0,"Fair band with 86% utilization, 8 delinquencies, and no defaults."
acct_0009379,good,0.619,3,118,0,"Good band with 61.9% utilization, 3 delinquencies, and no defaults."
acct_0009380,good,0.56,1,5,0,"Good band with 56% utilization, 1 delinquency, and no defaults."
acct_0009381,poor,0.996,5,179,0,"Poor band with 99.6% utilization, 5 delinquencies, and no defaults."
acct_0009382,fair,0.541,5,86,0,"Fair band with 54.1% utilization, 5 delinquencies, and no defaults."
acct_0009383,fair,0.799,4,155,0,"Fair band with 79.9% utilization, 4 delinquencies, and no defaults."
acct_0009384,fair,0.682,4,220,0,"Fair band with 68.2% utilization, 4 delinquencies, and no defaults."
acct_0009385,good,0.362,7,106,0,"Good band with 36.2% utilization, 7 delinquencies, and no defaults."
acct_0009386,poor,0.443,12,94,1,"Poor band with 44.3% utilization, 12 delinquencies, and one default."
acct_0009387,good,0.777,0,88,0,"Good band with 77.7% utilization, no delinquencies, and no defaults."
acct_0009388,excellent,0.287,1,112,0,"Excellent band with 28.7% utilization, 1 delinquency, and no defaults."
acct_0009389,good,0.096,9,202,0,"Good band with 9.6% utilization, 9 delinquencies, and no defaults."
acct_0009390,poor,0.682,11,84,1,"Poor band with 68.2% utilization, 11 delinquencies, and one default."
acct_0009391,fair,0.026,8,70,0,"Fair band with 2.6% utilization, 8 delinquencies, and no defaults."
acct_0009392,fair,0.786,10,236,0,"Fair band with 78.6% utilization, 10 delinquencies, and no defaults."
acct_0009393,fair,0.358,11,49,0,"Fair band with 35.8% utilization, 11 delinquencies, and no defaults."
acct_0009394,good,0.407,0,129,0,"Good band with 40.7% utilization, no delinquencies, and no defaults."
acct_0009395,excellent,0.089,4,5,0,"Excellent band with 8.9% utilization, 4 delinquencies, and no defaults."
acct_0009396,excellent,0.876,2,116,0,"Excellent band with 87.6% utilization, 2 delinquencies, and no defaults."
acct_0009397,poor,0.433,11,235,0,"Poor band with 43.3% utilization, 11 delinquencies, and no defaults."
acct_0009398,good,0.092,3,43,0,"Good band with 9.2% utilization, 3 delinquencies, and no defaults."
acct_0009399,fair,0.943,2,87,0,"Fair band with 94.3% utilization, 2 delinquencies, and no defaults."
acct_0009400,fair,0.356,8,169,0,"Fair band with 35.6% utilization, 8 delinquencies, and no defaults."
acct_0009401,good,0.655,4,208,0,"Good band with 65.5% utilization, 4 delinquencies, and no default."
acct_0009402,poor,0.706,8,112,0,"Poor band with 70.6% utilization, 8 delinquencies, and no default."
acct_0009403,excellent,0.044,4,141,0,"Excellent band with 4.4% utilization, 4 delinquencies, and no default."
acct_0009404,good,0.594,3,171,0,"Good band with 59.4% utilization, 3 delinquencies, and no default."
acct_0009405,good,0.521,0,32,0,"Good band with 52.1% utilization, no delinquencies, and no default."
acct_0009406,excellent,0.6,1,177,0,"Excellent band with 60% utilization, 1 delinquency, and no default."
acct_0009407,fair,0.124,10,148,0,"Fair band with 12.4% utilization, 10 delinquencies, and no default."
acct_0009408,fair,0.717,0,25,0,"Fair band with 71.7% utilization, no delinquencies, and no default."
acct_0009409,good,0.12,4,103,0,"Good band with 12% utilization, 4 delinquencies, and no default."
acct_0009410,good,0.052,8,29,0,"Good band with 5.2% utilization, 8 delinquencies, and no default."
acct_0009411,fair,0.639,12,11,0,"Fair band with 63.9% utilization, 12 delinquencies, and no default."
acct_0009412,good,0.134,5,230,0,"Good band with 13.4% utilization, 5 delinquencies, and no default."
acct_0009413,poor,0.469,10,71,0,"Poor band with 46.9% utilization, 10 delinquencies, and no default."
acct_0009414,good,0.402,1,121,0,"Good band with 40.2% utilization, 1 delinquency, and no default."
acct_0009415,fair,0.993,12,156,1,"Fair band with 99.3% utilization, 12 delinquencies, and defaulted."
acct_0009416,good,0.711,3,201,0,"Good band with 71.1% utilization, 3 delinquencies, and no default."
acct_0009417,excellent,0.172,0,33,0,"Excellent band with 17.2% utilization, no delinquencies, and no default."
acct_0009418,fair,0.937,1,217,0,"Fair band with 93.7% utilization, 1 delinquency, and no default."
acct_0009419,good,0.231,8,107,1,"Good band with 23.1% utilization, 8 delinquencies, and defaulted."
acct_0009420,fair,0.468,8,126,0,"Fair band with 46.8% utilization, 8 delinquencies, and no default."
acct_0009421,good,0.774,7,233,0,"Good band with 77.4% utilization, 7 delinquencies, and no default."
acct_0009422,excellent,0.035,6,228,0,"Excellent band with 3.5% utilization, 6 delinquencies, and no default."
acct_0009423,excellent,0.417,1,94,0,"Excellent band with 41.7% utilization, 1 delinquency, and no default."
acct_0009424,fair,0.705,9,42,0,"Fair band with 70.5% utilization, 9 delinquencies, and no default."
acct_0009425,fair,0.287,2,14,0,"Fair band with 28.7% utilization, 2 delinquencies, and no default."
acct_0009426,poor,0.966,7,66,0,"Poor band with 96.6% utilization, 7 delinquencies, no default."
acct_0009427,good,0.154,4,89,0,"Good band at 15.4% utilization, 4 delinquencies, no default."
acct_0009428,fair,0.794,3,81,0,"Fair band with 79.4% utilization, 3 delinquencies, no default."
acct_0009429,good,0.402,9,169,0,"Good band at 40.2% utilization, 9 delinquencies, no default."
acct_0009430,good,0.665,0,158,0,"Good band with 66.5% utilization, no delinquencies, no default."
acct_0009431,poor,0.984,8,172,0,"Poor band at 98.4% utilization, 8 delinquencies, no default."
acct_0009432,fair,0.975,10,134,1,"Fair band with 97.5% utilization, 10 delinquencies, defaulted."
acct_0009433,poor,0.732,10,117,0,"Poor band at 73.2% utilization, 10 delinquencies, no default."
acct_0009434,excellent,0.384,1,202,0,"Excellent band with 38.4% utilization, 1 delinquency, no default."
acct_0009435,excellent,0.058,2,58,0,"Excellent band at 5.8% utilization, 2 delinquencies, no default."
