customer_id,account_tenure_months,avg_monthly_spend,home_zip,credit_score_band,risk_tier,delinquency_flag,occupation,segment,profile_summary
acct_0001149,207,270.59,72023,good,low,1,Customer Service Rep,prime,Good credit and moderate spend suggest a stable financial behavior.
acct_0001150,217,237.76,86680,excellent,low,1,Data Analyst,prime,"Excellent credit with moderate spend indicates a reliable, low-risk profile."
acct_0001151,235,220.43,43287,good,low,1,teacher,prime,"Long-term cardholder with stable spending, reflecting low risk and good credit."
acct_0001152,208,243.71,55430,excellent,low,1,software engineer,prime,Excellent credit and consistent spending demonstrate a reliable and low-risk customer.
acct_0001153,212,157.8,48777,good,low,1,nurse,prime,"Stable customer with good credit and moderate spending habits, indicating low risk."
acct_0001154,229,274.75,91858,fair,high,1,construction worker,subprime,"High-risk customer with fair credit and elevated spending, requiring closer monitoring."
acct_0001155,238,396.64,37447,good,low,1,accountant,prime,Long tenure and good credit reflect a trustworthy customer with high monthly spend.
acct_0001156,232,191.13,62840,excellent,low,1,real estate agent,prime,"Excellent credit and low spending signify a reliable, low-risk cardholder."
acct_0001157,227,345.15,20814,excellent,low,1,marketing manager,prime,Excellent credit and substantial spending show a stable and low-risk profile.
acct_0001158,239,153.05,86523,excellent,low,1,graphic designer,prime,Low-risk customer with excellent credit and consistent spending patterns.
acct_0001159,235,167.32,44579,fair,high,1,warehouse worker,subprime,"High-risk profile with fair credit and low spending, indicating potential concerns."
acct_0001160,82,66.9,40652,good,low,1,barista,prime,Short tenure but good credit reflects a low-risk customer with minimal spending.
acct_0001161,230,491.98,62461,good,high,1,executive,prime,"High-spending cardholder with good credit, indicating a stable and reliable profile."
acct_0001162,234,157.71,54893,poor,high,1,freelancer,subprime,"High-risk customer with poor credit and low spending, requiring additional scrutiny."
acct_0001163,237,307.44,86317,excellent,low,1,consultant,prime,"Long-term cardholder with excellent credit and significant monthly spend, indicating low risk."
acct_0001164,232,598.23,57826,excellent,low,1,lawyer,prime,Excellent credit and high spending reflect a reliable customer with low risk.
acct_0001165,202,74.49,56529,excellent,medium,1,student,student,"Young cardholder with excellent credit and low spending, indicating a low-risk profile."
acct_0001166,231,173.71,19448,good,low,1,sales associate,prime,Good credit and moderate spending demonstrate a low-risk customer.
acct_0001167,234,209.46,11974,good,high,1,project manager,subprime,"High-risk customer with good credit and moderate spending, warranting careful monitoring."
acct_0001168,197,430.79,45869,good,high,1,financial analyst,subprime,"High-risk profile with good credit but high spending, suggesting potential volatility."
acct_0001169,206,118.73,99837,excellent,low,1,intern,student,"Young cardholder with excellent credit and low spending, indicating low risk."
acct_0001170,238,384.52,92559,fair,high,1,chef,subprime,"High-risk customer with fair credit and significant spending, suggesting higher scrutiny."
acct_0001171,214,133,66607,good,low,1,teacher,prime,"Stable customer with good credit and low spending, indicating low risk."
acct_0001172,232,182.65,66774,good,low,1,data analyst,prime,"Long-term cardholder with good credit and moderate spending, reflecting a low-risk profile."
acct_0001173,133,47.56,45234,good,medium,1,waiter,student,"Young cardholder with good credit and very low spending, indicating low risk."
acct_0001174,235,186.38,25975,excellent,low,1,software developer,prime,Excellent credit and stable spending habits indicate a low-risk customer.
acct_0001175,179,222.17,10769,excellent,low,1,nurse,prime,"Consistent spending and excellent credit reflect a stable, low-risk profile."
acct_0001176,235,248.56,40496,excellent,low,1,Software Engineer,prime,Long-term cardholder with excellent credit and consistent monthly spending.
acct_0001177,233,160.29,38481,fair,high,1,Retail Manager,subprime,High-risk customer with fair credit and moderate spending habits.
acct_0001178,225,233.22,27244,excellent,low,1,Financial Analyst,prime,Stable cardholder with excellent credit and reliable monthly expenditure.
acct_0001179,239,213.68,33324,excellent,low,1,Marketing Specialist,prime,Long-standing cardholder with excellent credit and steady spending.
acct_0001180,239,218.14,12234,good,low,1,Graphic Designer,prime,Good credit and consistent spending reflect a reliable customer.
acct_0001181,216,376.8,64715,excellent,low,1,Sales Executive,prime,High monthly spend with excellent credit indicates a strong financial profile.
acct_0001182,204,168.01,93470,excellent,low,1,Teacher,prime,Excellent credit and low spending suggest a low-risk customer.
acct_0001183,201,136.45,72171,excellent,low,1,Nurse,prime,"Solid credit profile with low spending, indicating low risk."
acct_0001184,218,249.4,50338,excellent,low,1,Project Manager,prime,Long tenure and excellent credit reflect a stable financial history.
acct_0001185,237,494.21,47823,excellent,low,1,Entrepreneur,prime,High spend and excellent credit signal a strong financial position.
acct_0001186,230,200.25,37677,good,low,1,Accountant,prime,Good credit and moderate spending suggest a reliable cardholder.
acct_0001187,206,300.53,22816,poor,high,1,Construction Worker,subprime,High-risk customer with poor credit and significant spending.
acct_0001188,132,134.35,63862,excellent,medium,1,Web Developer,medium,Excellent credit but lower spending indicates moderate risk.
acct_0001189,219,383.62,60986,good,low,1,Business Analyst,prime,Good credit and high spending demonstrate financial stability.
acct_0001190,231,329.63,10658,good,high,1,Product Manager,subprime,High-risk profile with good credit and considerable spending.
acct_0001191,227,302.02,47396,fair,high,1,Customer Service Rep,subprime,High-risk customer with fair credit and significant monthly expenditures.
acct_0001192,165,156.4,35021,excellent,low,1,Data Scientist,prime,Excellent credit and low spending reflect a low-risk customer.
acct_0001193,223,242.81,25325,excellent,low,1,HR Manager,prime,Long tenure and excellent credit indicate a stable financial profile.
acct_0001194,239,199.06,73272,good,low,1,Software Developer,prime,Good credit and moderate spending suggest reliability.
acct_0001195,233,172.12,57323,fair,high,1,Retail Associate,subprime,High-risk profile with fair credit and low monthly spending.
acct_0001196,239,385.89,67038,good,high,1,Operations Manager,subprime,High spend with good credit indicates potential risk.
acct_0001197,159,88.92,74212,excellent,low,1,Waiter,prime,Short tenure but excellent credit suggests a low-risk profile.
acct_0001198,225,297.96,98361,excellent,low,1,Marketing Manager,prime,Excellent credit and substantial spending reflect financial stability.
acct_0001199,216,222.96,82247,excellent,low,1,Sales Associate,prime,Long tenure with excellent credit and steady spending indicates low risk.
acct_0001200,220,334.29,65831,excellent,low,1,Consultant,prime,Excellent credit and high spending signal strong financial health.
acct_0001201,238,391.82,89111,fair,low,1,Retail Assistant,subprime,"Long-term customer with low spending and fair credit, indicating potential financial instability."
acct_0001202,237,323.42,52975,excellent,low,1,Software Engineer,prime,"Stable customer with excellent credit and moderate spending, reflecting responsible financial behavior."
acct_0001203,234,303.31,98628,good,medium,1,Marketing Manager,medium,Good credit and moderate spending suggest a reliable customer with some potential risk.
acct_0001204,218,358.41,78528,fair,high,1,Construction Worker,subprime,"High-risk customer with fair credit and moderate spending, indicating possible financial challenges."
acct_0001205,238,359.5,68578,good,low,1,Graphic Designer,medium,"Long-term customer with good credit and stable spending, suggesting reliable financial habits."
acct_0001206,236,398.05,91298,excellent,low,1,Accountant,prime,Excellent credit and high spending indicate a very stable customer with low risk.
acct_0001207,186,327.54,56356,fair,high,1,Retail Manager,subprime,"High-risk customer with fair credit and moderate spending, reflecting potential financial instability."
acct_0001208,232,324.71,74861,poor,high,1,Unemployed,high,"High-risk customer with poor credit and moderate spending, indicating significant financial concerns."
acct_0001209,208,723.06,35625,excellent,medium,1,Financial Analyst,prime,Excellent credit and high spending suggest a very stable and reliable customer.
acct_0001210,223,241.46,96688,excellent,low,1,Sales Associate,prime,"Long-term customer with excellent credit and low spending, indicating consistent financial responsibility."
acct_0001211,238,66.16,66102,good,low,1,Student,student,Low spending with good credit reflects a responsible young customer with low risk.
acct_0001212,182,283.48,80379,good,low,1,Intern,subprime,"Young customer with good credit and moderate spending, but potential risk due to limited financial history."
acct_0001213,188,566.27,51465,fair,high,1,Freelancer,high,"High-risk customer with fair credit and high spending, indicating financial instability."
acct_0001214,224,462.9,88011,good,low,1,Teacher,medium,Good credit and moderate spending suggest a reliable customer with some potential risk.
acct_0001215,209,278.33,16675,fair,high,1,Delivery Driver,high,"High-risk customer with fair credit and low spending, indicating potential financial challenges."
acct_0001216,229,406.87,20269,good,high,1,Healthcare Worker,medium,Good credit and moderate spending reflect a reliable customer with some risk factors.
acct_0001217,209,146.44,55639,excellent,low,1,Administrative Assistant,prime,Excellent credit and low spending indicate a very stable customer with low risk.
acct_0001218,210,231.94,75916,excellent,low,1,Researcher,prime,"Long-term customer with excellent credit and moderate spending, reflecting responsible financial behavior."
acct_0001219,215,123.3,82828,good,high,1,Sales Manager,high,"High-risk customer with good credit and low spending, indicating potential financial concerns."
acct_0001220,194,148.09,49607,excellent,high,1,Consultant,medium,Excellent credit and low spending suggest a reliable customer with low risk.
acct_0001221,220,98.9,68469,good,high,1,Project Manager,medium,Good credit and low spending indicate a stable customer with some risk factors.
acct_0001222,227,117.25,59778,good,low,1,Receptionist,subprime,Low spending with good credit reflects a customer with some financial reliability but limited activity.
acct_0001223,202,356.35,96536,fair,medium,1,Warehouse Worker,medium,Fair credit and moderate spending suggest a reliable customer with some potential risk.
acct_0001224,144,98.83,68868,excellent,low,1,Graphic Designer,prime,Excellent credit and low spending indicate a very reliable customer with low risk.
